date,store_id,item_id,category,sales_units,on_promotion,base_price,unit_cost,shelf_life_days,holding_cost_per_day,spoilage_cost_per_unit,stockout_cost_per_unit
2025-04-27,STORE_05,ITEM_DAIRY_01,Dairy,85,0,60.63,35.99,7,1.62,42.88,76.72
2025-04-27,STORE_05,ITEM_DAIRY_02,Dairy,66,0,40.06,20.83,7,0.48,28.85,67.33
2025-04-27,STORE_05,ITEM_MEAT_01,Meat,50,0,188.8,126.08,5,4.76,127.97,115.65
2025-04-27,STORE_05,ITEM_MEAT_02,Meat,29,0,124.1,63.24,5,1.4,68.57,113.33
2025-04-27,STORE_05,ITEM_PRODUCE_01,Produce,45,0,33.49,16.22,4,0.6,22.61,64.98
2025-04-27,STORE_05,ITEM_PRODUCE_02,Produce,41,0,21.9,13.94,4,0.52,20.32,57.95
2025-04-27,STORE_06,ITEM_BAKERY_01,Bakery,34,0,48.89,33.19,3,0.92,40.59,64.0
2025-04-27,STORE_06,ITEM_BAKERY_02,Bakery,46,0,25.04,15.21,3,0.32,19.49,60.53
2025-04-27,STORE_06,ITEM_DAIRY_01,Dairy,83,0,61.01,36.21,7,1.67,41.92,73.1
2025-04-27,STORE_06,ITEM_DAIRY_02,Dairy,53,0,40.08,20.58,7,0.5,28.64,68.69
2025-04-27,STORE_06,ITEM_MEAT_01,Meat,53,0,194.75,122.24,5,4.85,126.94,115.83
2025-04-27,STORE_06,ITEM_MEAT_02,Meat,31,0,122.97,63.26,5,1.37,66.99,112.86
2025-04-27,STORE_06,ITEM_PRODUCE_01,Produce,59,0,32.09,16.39,4,0.59,22.44,65.12
2025-04-27,STORE_06,ITEM_PRODUCE_02,Produce,32,0,22.95,13.84,4,0.53,19.07,58.68
2025-04-27,STORE_07,ITEM_BAKERY_01,Bakery,25,0,50.49,33.15,3,0.91,40.01,67.34
2025-04-27,STORE_07,ITEM_BAKERY_02,Bakery,51,0,25.58,15.35,3,0.32,19.18,61.23
2025-04-27,STORE_07,ITEM_DAIRY_01,Dairy,72,0,62.1,35.64,7,1.65,42.92,75.15
2025-04-27,STORE_07,ITEM_DAIRY_02,Dairy,61,0,36.02,20.31,7,0.5,28.06,69.27
2025-04-27,STORE_07,ITEM_MEAT_01,Meat,45,0,189.63,125.4,5,4.66,122.03,115.56
2025-04-27,STORE_07,ITEM_MEAT_02,Meat,35,0,126.19,65.06,5,1.38,68.82,110.37
2025-04-27,STORE_07,ITEM_PRODUCE_01,Produce,69,0,32.26,16.14,4,0.61,22.14,66.7
2025-04-27,STORE_07,ITEM_PRODUCE_02,Produce,43,0,22.93,13.72,4,0.51,19.16,59.47
2025-04-27,STORE_08,ITEM_BAKERY_01,Bakery,27,0,49.66,34.05,3,0.88,38.79,66.3
2025-04-27,STORE_08,ITEM_BAKERY_02,Bakery,38,0,25.28,15.12,3,0.31,20.12,58.45
2025-04-27,STORE_08,ITEM_DAIRY_01,Dairy,71,0,61.57,36.35,7,1.66,42.65,73.75
2025-04-27,STORE_08,ITEM_DAIRY_02,Dairy,57,0,39.18,20.6,7,0.52,28.53,71.59
2025-04-27,STORE_08,ITEM_MEAT_01,Meat,34,0,197.17,123.43,5,4.83,126.92,113.25
2025-04-27,STORE_08,ITEM_MEAT_02,Meat,32,0,122.07,64.8,5,1.39,68.49,106.32
2025-04-27,STORE_08,ITEM_PRODUCE_01,Produce,46,0,31.85,16.22,4,0.6,22.6,67.46
2025-04-27,STORE_08,ITEM_PRODUCE_02,Produce,37,0,22.8,13.85,4,0.51,19.21,58.91
2025-04-28,STORE_01,ITEM_BAKERY_01,Bakery,18,0,49.54,33.74,3,0.9,38.84,65.33
2025-04-28,STORE_01,ITEM_BAKERY_02,Bakery,35,1,25.49,15.25,3,0.32,20.31,58.45
2025-04-28,STORE_01,ITEM_DAIRY_01,Dairy,56,0,61.86,35.78,7,1.66,42.22,75.47
2025-04-28,STORE_01,ITEM_DAIRY_02,Dairy,24,0,38.45,20.23,7,0.52,28.46,68.4
2025-04-28,STORE_01,ITEM_MEAT_01,Meat,20,0,199.9,125.66,5,4.86,128.51,115.73
2025-04-28,STORE_01,ITEM_MEAT_02,Meat,7,0,132.02,64.52,5,1.35,66.33,108.45
2025-04-28,STORE_01,ITEM_PRODUCE_01,Produce,28,0,34.75,16.35,4,0.61,22.58,66.91
2025-04-28,STORE_01,ITEM_PRODUCE_02,Produce,12,0,23.0,13.68,4,0.51,19.2,58.76
2025-04-28,STORE_02,ITEM_BAKERY_01,Bakery,9,0,50.18,33.32,3,0.91,39.7,68.12
2025-04-28,STORE_02,ITEM_BAKERY_02,Bakery,20,1,24.83,15.14,3,0.32,21.13,59.38
2025-04-28,STORE_02,ITEM_DAIRY_01,Dairy,34,0,61.67,36.08,7,1.6,41.51,77.17
2025-04-28,STORE_02,ITEM_DAIRY_02,Dairy,43,0,40.7,20.43,7,0.51,28.56,68.69
2025-04-28,STORE_02,ITEM_MEAT_01,Meat,23,0,195.72,126.1,5,4.75,123.33,118.51
2025-04-28,STORE_02,ITEM_MEAT_02,Meat,17,0,125.58,65.24,5,1.45,67.77,110.32
2025-04-28,STORE_02,ITEM_PRODUCE_01,Produce,27,0,32.71,16.36,4,0.61,22.51,67.15
2025-04-28,STORE_02,ITEM_PRODUCE_02,Produce,23,0,22.7,13.81,4,0.51,19.18,55.97
2025-04-28,STORE_03,ITEM_BAKERY_01,Bakery,15,0,49.73,32.86,3,0.95,39.67,64.35
2025-04-28,STORE_03,ITEM_BAKERY_02,Bakery,32,1,26.06,15.31,3,0.32,19.05,59.89
2025-04-28,STORE_03,ITEM_DAIRY_01,Dairy,37,0,64.96,35.7,7,1.64,43.59,74.88
2025-04-28,STORE_03,ITEM_DAIRY_02,Dairy,42,0,40.55,20.65,7,0.5,28.63,70.06
2025-04-28,STORE_03,ITEM_MEAT_01,Meat,34,0,201.15,123.71,5,4.78,130.19,113.08
2025-04-28,STORE_03,ITEM_MEAT_02,Meat,15,0,132.63,65.01,5,1.39,67.54,108.72
2025-04-28,STORE_03,ITEM_PRODUCE_01,Produce,36,0,32.31,16.11,4,0.58,22.55,68.03
2025-04-28,STORE_03,ITEM_PRODUCE_02,Produce,19,0,24.42,14.1,4,0.53,19.21,56.64
2025-04-28,STORE_04,ITEM_BAKERY_01,Bakery,24,0,48.12,33.02,3,0.92,38.73,68.73
2025-04-28,STORE_04,ITEM_BAKERY_02,Bakery,29,1,25.25,15.09,3,0.31,19.45,60.85
2025-04-28,STORE_04,ITEM_DAIRY_01,Dairy,56,0,58.72,35.87,7,1.61,42.86,75.52
2025-04-28,STORE_04,ITEM_DAIRY_02,Dairy,39,0,38.4,20.8,7,0.52,27.65,68.58
2025-04-28,STORE_04,ITEM_MEAT_01,Meat,17,0,188.43,127.55,5,4.81,126.64,116.69
2025-04-28,STORE_04,ITEM_MEAT_02,Meat,25,0,124.65,64.83,5,1.42,68.18,109.92
2025-04-28,STORE_04,ITEM_PRODUCE_01,Produce,24,0,33.86,16.17,4,0.59,22.71,65.56
2025-04-28,STORE_04,ITEM_PRODUCE_02,Produce,16,0,22.54,13.7,4,0.52,18.91,59.38
2025-04-28,STORE_05,ITEM_BAKERY_01,Bakery,12,0,50.27,33.55,3,0.91,39.37,62.97
2025-04-28,STORE_05,ITEM_BAKERY_02,Bakery,30,1,24.03,15.25,3,0.32,19.49,59.29
2025-04-28,STORE_05,ITEM_DAIRY_01,Dairy,48,0,62.02,36.51,7,1.7,41.84,76.74
2025-04-28,STORE_05,ITEM_DAIRY_02,Dairy,29,0,39.39,20.27,7,0.5,28.74,67.92
2025-04-28,STORE_05,ITEM_MEAT_01,Meat,30,0,189.92,124.52,5,4.73,121.57,119.15
2025-04-28,STORE_05,ITEM_MEAT_02,Meat,13,0,124.15,65.24,5,1.39,67.52,109.62
2025-04-28,STORE_05,ITEM_PRODUCE_01,Produce,22,0,32.52,16.45,4,0.6,21.56,67.57
2025-04-28,STORE_05,ITEM_PRODUCE_02,Produce,21,0,22.35,13.84,4,0.51,19.29,60.47
2025-04-28,STORE_06,ITEM_BAKERY_01,Bakery,14,0,49.03,33.3,3,0.9,39.18,65.09
2025-04-28,STORE_06,ITEM_BAKERY_02,Bakery,37,1,24.41,15.49,3,0.33,19.63,58.05
2025-04-28,STORE_06,ITEM_DAIRY_01,Dairy,32,0,59.8,35.78,7,1.69,42.77,76.81
2025-04-28,STORE_06,ITEM_DAIRY_02,Dairy,22,0,40.13,20.6,7,0.49,28.24,71.61
2025-04-28,STORE_06,ITEM_MEAT_01,Meat,22,0,190.89,125.31,5,4.8,123.08,114.41
2025-04-28,STORE_06,ITEM_MEAT_02,Meat,15,0,121.99,64.42,5,1.34,67.6,106.64
2025-04-28,STORE_06,ITEM_PRODUCE_01,Produce,25,0,32.77,16.26,4,0.59,22.57,67.35
2025-04-28,STORE_06,ITEM_PRODUCE_02,Produce,15,0,23.19,14.16,4,0.5,19.95,60.73
2025-04-28,STORE_07,ITEM_BAKERY_01,Bakery,15,0,50.01,33.75,3,0.93,40.85,67.79
2025-04-28,STORE_07,ITEM_BAKERY_02,Bakery,27,1,25.78,15.44,3,0.32,19.87,59.6
2025-04-28,STORE_07,ITEM_DAIRY_01,Dairy,38,0,60.97,36.1,7,1.61,41.38,73.3
2025-04-28,STORE_07,ITEM_DAIRY_02,Dairy,26,0,36.32,20.53,7,0.51,28.67,69.05
2025-04-28,STORE_07,ITEM_MEAT_01,Meat,41,0,190.11,125.52,5,4.77,128.43,116.81
2025-04-28,STORE_07,ITEM_MEAT_02,Meat,18,0,125.64,63.62,5,1.4,66.61,110.84
2025-04-28,STORE_07,ITEM_PRODUCE_01,Produce,31,0,32.44,16.37,4,0.59,22.2,67.69
2025-04-28,STORE_07,ITEM_PRODUCE_02,Produce,20,0,22.91,13.94,4,0.5,19.75,59.09
2025-04-28,STORE_08,ITEM_BAKERY_01,Bakery,14,0,50.66,33.84,3,0.91,39.4,66.18
2025-04-28,STORE_08,ITEM_BAKERY_02,Bakery,29,1,25.39,15.15,3,0.32,20.47,59.69
2025-04-28,STORE_08,ITEM_DAIRY_01,Dairy,41,0,60.38,35.64,7,1.72,41.83,76.06
2025-04-28,STORE_08,ITEM_DAIRY_02,Dairy,44,0,39.21,20.31,7,0.51,28.72,66.94
2025-04-28,STORE_08,ITEM_MEAT_01,Meat,30,0,197.46,124.78,5,4.78,128.3,116.38
2025-04-28,STORE_08,ITEM_MEAT_02,Meat,13,0,122.09,64.16,5,1.4,67.25,114.23
2025-04-28,STORE_08,ITEM_PRODUCE_01,Produce,26,0,32.53,16.18,4,0.6,22.92,65.29
2025-04-28,STORE_08,ITEM_PRODUCE_02,Produce,24,0,23.39,13.9,4,0.51,19.44,58.24
2025-04-29,STORE_01,ITEM_BAKERY_01,Bakery,12,0,49.55,33.8,3,0.92,39.31,67.28
2025-04-29,STORE_01,ITEM_BAKERY_02,Bakery,20,0,25.5,15.19,3,0.31,19.7,62.68
2025-04-29,STORE_01,ITEM_DAIRY_01,Dairy,39,0,62.52,36.68,7,1.68,42.59,78.06
2025-04-29,STORE_01,ITEM_DAIRY_02,Dairy,28,0,37.76,20.31,7,0.5,29.04,68.07
2025-04-29,STORE_01,ITEM_MEAT_01,Meat,14,0,200.55,124.51,5,4.73,126.45,112.43
2025-04-29,STORE_01,ITEM_MEAT_02,Meat,15,0,133.57,65.08,5,1.34,64.92,109.42
2025-04-29,STORE_01,ITEM_PRODUCE_01,Produce,17,0,35.01,16.63,4,0.6,22.74,63.77
2025-04-29,STORE_01,ITEM_PRODUCE_02,Produce,18,0,22.7,13.95,4,0.5,18.5,59.46
2025-04-29,STORE_02,ITEM_BAKERY_01,Bakery,12,0,50.73,33.69,3,0.93,38.88,66.9
2025-04-29,STORE_02,ITEM_BAKERY_02,Bakery,18,0,24.81,15.23,3,0.31,20.1,61.54
2025-04-29,STORE_02,ITEM_DAIRY_01,Dairy,32,0,60.8,36.2,7,1.66,42.61,74.0
2025-04-29,STORE_02,ITEM_DAIRY_02,Dairy,30,0,40.63,20.65,7,0.51,28.99,68.16
2025-04-29,STORE_02,ITEM_MEAT_01,Meat,25,0,197.58,125.5,5,4.73,128.66,117.96
2025-04-29,STORE_02,ITEM_MEAT_02,Meat,23,0,125.49,64.01,5,1.34,64.75,110.73
2025-04-29,STORE_02,ITEM_PRODUCE_01,Produce,27,0,32.29,16.65,4,0.59,22.83,66.85
2025-04-29,STORE_02,ITEM_PRODUCE_02,Produce,19,0,22.66,13.82,4,0.53,19.79,58.46
2025-04-29,STORE_03,ITEM_BAKERY_01,Bakery,21,0,49.74,33.58,3,0.89,38.87,65.99
2025-04-29,STORE_03,ITEM_BAKERY_02,Bakery,21,0,25.93,15.05,3,0.32,20.29,59.01
2025-04-29,STORE_03,ITEM_DAIRY_01,Dairy,45,0,65.52,35.64,7,1.66,42.36,74.56
2025-04-29,STORE_03,ITEM_DAIRY_02,Dairy,33,0,39.59,20.46,7,0.52,29.0,68.66
2025-04-29,STORE_03,ITEM_MEAT_01,Meat,34,0,200.69,124.97,5,4.78,128.2,117.41
2025-04-29,STORE_03,ITEM_MEAT_02,Meat,17,0,132.54,64.73,5,1.39,69.01,112.36
2025-04-29,STORE_03,ITEM_PRODUCE_01,Produce,27,0,33.09,16.51,4,0.6,21.94,66.75
2025-04-29,STORE_03,ITEM_PRODUCE_02,Produce,12,0,23.28,14.02,4,0.5,19.17,59.09
2025-04-29,STORE_04,ITEM_BAKERY_01,Bakery,19,0,48.89,33.86,3,0.92,39.05,65.24
2025-04-29,STORE_04,ITEM_BAKERY_02,Bakery,19,0,24.82,15.26,3,0.33,19.98,58.74
2025-04-29,STORE_04,ITEM_DAIRY_01,Dairy,53,0,59.28,36.24,7,1.59,42.75,74.01
2025-04-29,STORE_04,ITEM_DAIRY_02,Dairy,35,0,38.69,20.54,7,0.52,27.88,67.5
2025-04-29,STORE_04,ITEM_MEAT_01,Meat,37,0,193.52,123.57,5,4.7,127.91,119.3
2025-04-29,STORE_04,ITEM_MEAT_02,Meat,23,0,124.09,64.98,5,1.38,68.78,113.31
2025-04-29,STORE_04,ITEM_PRODUCE_01,Produce,29,0,33.96,16.47,4,0.62,22.32,65.89
2025-04-29,STORE_04,ITEM_PRODUCE_02,Produce,20,0,22.42,14.08,4,0.53,19.51,58.97
2025-04-29,STORE_05,ITEM_BAKERY_01,Bakery,11,0,49.39,33.53,3,0.9,39.79,65.53
2025-04-29,STORE_05,ITEM_BAKERY_02,Bakery,16,0,24.49,15.5,3,0.33,19.93,59.06
2025-04-29,STORE_05,ITEM_DAIRY_01,Dairy,68,0,60.06,36.83,7,1.67,42.25,75.12
2025-04-29,STORE_05,ITEM_DAIRY_02,Dairy,28,0,40.22,20.57,7,0.5,29.68,70.13
2025-04-29,STORE_05,ITEM_MEAT_01,Meat,25,0,190.14,124.33,5,4.72,126.84,113.95
2025-04-29,STORE_05,ITEM_MEAT_02,Meat,24,0,124.0,64.48,5,1.39,69.42,107.27
2025-04-29,STORE_05,ITEM_PRODUCE_01,Produce,18,0,32.63,16.28,4,0.59,22.66,66.41
2025-04-29,STORE_05,ITEM_PRODUCE_02,Produce,22,0,22.19,13.94,4,0.52,19.66,57.03
2025-04-29,STORE_06,ITEM_BAKERY_01,Bakery,19,0,49.06,33.5,3,0.92,39.22,63.01
2025-04-29,STORE_06,ITEM_BAKERY_02,Bakery,23,0,24.78,15.3,3,0.33,20.06,59.73
2025-04-29,STORE_06,ITEM_DAIRY_01,Dairy,47,0,59.8,36.14,7,1.62,43.39,75.99
2025-04-29,STORE_06,ITEM_DAIRY_02,Dairy,22,0,40.17,20.6,7,0.51,28.96,66.78
2025-04-29,STORE_06,ITEM_MEAT_01,Meat,37,0,193.38,122.46,5,4.81,126.02,116.17
2025-04-29,STORE_06,ITEM_MEAT_02,Meat,23,0,122.34,63.79,5,1.39,67.67,111.45
2025-04-29,STORE_06,ITEM_PRODUCE_01,Produce,24,0,32.63,16.37,4,0.6,22.77,65.19
2025-04-29,STORE_06,ITEM_PRODUCE_02,Produce,10,0,23.0,14.03,4,0.5,19.84,56.52
2025-04-29,STORE_07,ITEM_BAKERY_01,Bakery,21,0,49.63,33.57,3,0.91,40.2,66.62
2025-04-29,STORE_07,ITEM_BAKERY_02,Bakery,14,0,26.13,15.4,3,0.32,19.42,59.74
2025-04-29,STORE_07,ITEM_DAIRY_01,Dairy,50,0,61.81,35.95,7,1.64,40.6,76.22
2025-04-29,STORE_07,ITEM_DAIRY_02,Dairy,26,0,36.11,21.02,7,0.52,28.21,66.13
2025-04-29,STORE_07,ITEM_MEAT_01,Meat,25,0,194.64,124.81,5,4.75,128.44,112.05
2025-04-29,STORE_07,ITEM_MEAT_02,Meat,17,0,125.89,64.97,5,1.35,65.69,110.44
2025-04-29,STORE_07,ITEM_PRODUCE_01,Produce,31,0,31.54,16.31,4,0.61,22.42,63.88
2025-04-29,STORE_07,ITEM_PRODUCE_02,Produce,23,0,23.31,13.84,4,0.53,19.09,58.31
2025-04-29,STORE_08,ITEM_BAKERY_01,Bakery,20,0,50.21,33.23,3,0.93,40.87,64.86
2025-04-29,STORE_08,ITEM_BAKERY_02,Bakery,15,0,25.46,15.39,3,0.32,19.49,58.45
2025-04-29,STORE_08,ITEM_DAIRY_01,Dairy,43,0,60.65,36.08,7,1.68,41.24,75.0
2025-04-29,STORE_08,ITEM_DAIRY_02,Dairy,24,0,38.57,20.55,7,0.5,28.85,69.57
2025-04-29,STORE_08,ITEM_MEAT_01,Meat,18,0,196.57,124.05,5,4.93,126.39,115.49
2025-04-29,STORE_08,ITEM_MEAT_02,Meat,12,0,124.42,64.5,5,1.36,67.96,114.5
2025-04-29,STORE_08,ITEM_PRODUCE_01,Produce,20,0,31.45,16.34,4,0.59,23.2,65.91
2025-04-29,STORE_08,ITEM_PRODUCE_02,Produce,18,0,22.84,13.81,4,0.52,19.76,58.39
2025-04-30,STORE_01,ITEM_BAKERY_01,Bakery,18,0,50.06,33.42,3,0.92,39.75,65.3
2025-04-30,STORE_01,ITEM_BAKERY_02,Bakery,21,0,25.27,15.45,3,0.32,19.7,59.68
2025-04-30,STORE_01,ITEM_DAIRY_01,Dairy,55,0,63.15,35.76,7,1.67,43.24,75.77
2025-04-30,STORE_01,ITEM_DAIRY_02,Dairy,37,0,37.8,20.82,7,0.51,27.44,69.63
2025-04-30,STORE_01,ITEM_MEAT_01,Meat,21,0,200.51,125.69,5,4.83,126.6,117.53
2025-04-30,STORE_01,ITEM_MEAT_02,Meat,16,0,130.93,64.04,5,1.42,69.18,110.18
2025-04-30,STORE_01,ITEM_PRODUCE_01,Produce,23,0,35.53,16.13,4,0.63,22.01,66.59
2025-04-30,STORE_01,ITEM_PRODUCE_02,Produce,28,0,22.6,13.86,4,0.49,19.53,59.72
2025-04-30,STORE_02,ITEM_BAKERY_01,Bakery,21,0,50.15,33.54,3,0.93,38.36,64.36
2025-04-30,STORE_02,ITEM_BAKERY_02,Bakery,16,0,24.59,15.21,3,0.31,20.4,59.65
2025-04-30,STORE_02,ITEM_DAIRY_01,Dairy,40,0,62.82,35.82,7,1.69,41.36,76.35
2025-04-30,STORE_02,ITEM_DAIRY_02,Dairy,44,0,40.69,20.82,7,0.51,29.11,66.96
2025-04-30,STORE_02,ITEM_MEAT_01,Meat,27,0,194.3,125.3,5,4.88,127.59,112.86
2025-04-30,STORE_02,ITEM_MEAT_02,Meat,11,0,126.25,65.41,5,1.4,67.35,109.08
2025-04-30,STORE_02,ITEM_PRODUCE_01,Produce,41,0,32.48,16.39,4,0.59,21.81,66.97
2025-04-30,STORE_02,ITEM_PRODUCE_02,Produce,33,0,22.42,14.1,4,0.51,19.69,58.61
2025-04-30,STORE_03,ITEM_BAKERY_01,Bakery,18,0,49.08,33.94,3,0.92,39.65,65.74
2025-04-30,STORE_03,ITEM_BAKERY_02,Bakery,26,0,26.14,15.25,3,0.32,19.94,58.19
2025-04-30,STORE_03,ITEM_DAIRY_01,Dairy,36,0,65.53,36.36,7,1.56,42.56,72.73
2025-04-30,STORE_03,ITEM_DAIRY_02,Dairy,43,0,39.7,20.78,7,0.51,29.39,69.54
2025-04-30,STORE_03,ITEM_MEAT_01,Meat,31,0,198.85,123.41,5,4.81,123.86,112.46
2025-04-30,STORE_03,ITEM_MEAT_02,Meat,18,0,132.55,63.87,5,1.38,69.29,108.75
2025-04-30,STORE_03,ITEM_PRODUCE_01,Produce,32,0,32.5,16.41,4,0.59,22.69,65.46
2025-04-30,STORE_03,ITEM_PRODUCE_02,Produce,19,0,23.96,13.99,4,0.52,18.19,59.02
2025-04-30,STORE_04,ITEM_BAKERY_01,Bakery,15,0,47.6,33.93,3,0.91,39.45,65.43
2025-04-30,STORE_04,ITEM_BAKERY_02,Bakery,20,0,25.08,15.39,3,0.31,19.78,58.22
2025-04-30,STORE_04,ITEM_DAIRY_01,Dairy,60,0,59.58,35.86,7,1.64,43.37,78.32
2025-04-30,STORE_04,ITEM_DAIRY_02,Dairy,56,0,38.33,20.81,7,0.51,29.23,68.16
2025-04-30,STORE_04,ITEM_MEAT_01,Meat,28,0,192.83,125.79,5,4.89,130.07,117.47
2025-04-30,STORE_04,ITEM_MEAT_02,Meat,23,0,123.25,64.06,5,1.37,68.51,108.68
2025-04-30,STORE_04,ITEM_PRODUCE_01,Produce,26,0,34.26,16.37,4,0.59,22.52,65.87
2025-04-30,STORE_04,ITEM_PRODUCE_02,Produce,17,0,22.82,14.15,4,0.51,19.5,60.58
2025-04-30,STORE_05,ITEM_BAKERY_01,Bakery,17,0,50.06,33.14,3,0.91,40.08,67.33
2025-04-30,STORE_05,ITEM_BAKERY_02,Bakery,18,0,23.94,15.1,3,0.33,19.44,58.23
2025-04-30,STORE_05,ITEM_DAIRY_01,Dairy,59,0,61.22,34.94,7,1.67,42.5,75.85
2025-04-30,STORE_05,ITEM_DAIRY_02,Dairy,41,0,39.58,20.56,7,0.51,28.57,69.24
2025-04-30,STORE_05,ITEM_MEAT_01,Meat,26,0,191.07,124.0,5,4.72,123.12,116.3
2025-04-30,STORE_05,ITEM_MEAT_02,Meat,57,0,124.3,65.48,5,1.36,68.11,108.73
2025-04-30,STORE_05,ITEM_PRODUCE_01,Produce,26,0,32.17,16.44,4,0.58,22.18,66.84
2025-04-30,STORE_05,ITEM_PRODUCE_02,Produce,29,0,22.57,14.0,4,0.51,19.42,59.17
2025-04-30,STORE_06,ITEM_BAKERY_01,Bakery,12,0,47.66,33.62,3,0.93,40.31,68.06
2025-04-30,STORE_06,ITEM_BAKERY_02,Bakery,42,0,24.56,14.96,3,0.31,19.92,58.03
2025-04-30,STORE_06,ITEM_DAIRY_01,Dairy,34,0,59.25,35.56,7,1.65,42.73,72.02
2025-04-30,STORE_06,ITEM_DAIRY_02,Dairy,33,0,39.34,20.45,7,0.51,29.7,68.5
2025-04-30,STORE_06,ITEM_MEAT_01,Meat,23,0,194.18,124.68,5,4.72,127.0,112.03
2025-04-30,STORE_06,ITEM_MEAT_02,Meat,19,0,121.93,64.08,5,1.39,68.73,107.76
2025-04-30,STORE_06,ITEM_PRODUCE_01,Produce,26,0,32.26,16.13,4,0.6,22.34,67.53
2025-04-30,STORE_06,ITEM_PRODUCE_02,Produce,27,0,22.53,14.02,4,0.51,19.38,59.48
2025-04-30,STORE_07,ITEM_BAKERY_01,Bakery,20,0,49.52,33.6,3,0.91,39.96,65.46
2025-04-30,STORE_07,ITEM_BAKERY_02,Bakery,18,0,25.67,15.25,3,0.32,19.0,59.77
2025-04-30,STORE_07,ITEM_DAIRY_01,Dairy,37,0,61.86,36.12,7,1.64,41.82,75.93
2025-04-30,STORE_07,ITEM_DAIRY_02,Dairy,33,0,35.81,20.46,7,0.5,27.99,67.61
2025-04-30,STORE_07,ITEM_MEAT_01,Meat,25,0,192.17,124.65,5,4.85,129.41,118.91
2025-04-30,STORE_07,ITEM_MEAT_02,Meat,18,0,126.96,64.4,5,1.39,67.81,109.46
2025-04-30,STORE_07,ITEM_PRODUCE_01,Produce,35,0,32.43,16.12,4,0.61,22.22,65.29
2025-04-30,STORE_07,ITEM_PRODUCE_02,Produce,20,0,22.98,13.85,4,0.5,19.34,58.22
2025-04-30,STORE_08,ITEM_BAKERY_01,Bakery,21,0,49.58,34.21,3,0.88,40.17,64.34
2025-04-30,STORE_08,ITEM_BAKERY_02,Bakery,24,0,25.88,14.9,3,0.33,20.41,57.89
2025-04-30,STORE_08,ITEM_DAIRY_01,Dairy,43,0,60.89,36.17,7,1.62,42.36,75.46
2025-04-30,STORE_08,ITEM_DAIRY_02,Dairy,28,0,38.46,20.37,7,0.51,29.13,67.28
2025-04-30,STORE_08,ITEM_MEAT_01,Meat,24,0,200.95,125.15,5,4.83,128.25,121.19
2025-04-30,STORE_08,ITEM_MEAT_02,Meat,22,0,123.81,64.73,5,1.4,67.98,114.01
2025-04-30,STORE_08,ITEM_PRODUCE_01,Produce,30,0,31.08,16.4,4,0.61,21.79,65.97
2025-04-30,STORE_08,ITEM_PRODUCE_02,Produce,11,0,23.01,14.02,4,0.52,19.48,60.34
2025-05-01,STORE_01,ITEM_BAKERY_01,Bakery,28,0,49.67,33.84,3,0.91,40.87,66.68
2025-05-01,STORE_01,ITEM_BAKERY_02,Bakery,19,0,25.83,15.35,3,0.33,20.18,58.82
2025-05-01,STORE_01,ITEM_DAIRY_01,Dairy,51,0,61.26,36.61,7,1.65,41.65,76.86
2025-05-01,STORE_01,ITEM_DAIRY_02,Dairy,34,0,38.32,20.81,7,0.5,27.91,68.6
2025-05-01,STORE_01,ITEM_MEAT_01,Meat,21,0,200.87,125.98,5,4.88,128.69,115.66
2025-05-01,STORE_01,ITEM_MEAT_02,Meat,21,0,133.13,64.95,5,1.39,66.5,116.33
2025-05-01,STORE_01,ITEM_PRODUCE_01,Produce,23,0,34.92,16.37,4,0.61,21.86,66.79
2025-05-01,STORE_01,ITEM_PRODUCE_02,Produce,16,0,22.86,14.05,4,0.5,18.97,58.28
2025-05-01,STORE_02,ITEM_BAKERY_01,Bakery,23,0,50.09,33.85,3,0.93,39.8,67.23
2025-05-01,STORE_02,ITEM_BAKERY_02,Bakery,22,0,24.63,15.18,3,0.32,19.9,60.44
2025-05-01,STORE_02,ITEM_DAIRY_01,Dairy,35,0,60.98,36.2,7,1.6,42.14,73.63
2025-05-01,STORE_02,ITEM_DAIRY_02,Dairy,34,0,40.45,20.75,7,0.52,27.85,67.78
2025-05-01,STORE_02,ITEM_MEAT_01,Meat,24,0,197.02,126.28,5,4.7,125.4,117.32
2025-05-01,STORE_02,ITEM_MEAT_02,Meat,9,0,125.64,65.25,5,1.41,68.47,111.68
2025-05-01,STORE_02,ITEM_PRODUCE_01,Produce,28,0,32.56,16.32,4,0.6,22.16,66.12
2025-05-01,STORE_02,ITEM_PRODUCE_02,Produce,19,0,22.51,13.78,4,0.53,19.57,59.63
2025-05-01,STORE_03,ITEM_BAKERY_01,Bakery,19,0,50.56,34.16,3,0.92,42.04,64.84
2025-05-01,STORE_03,ITEM_BAKERY_02,Bakery,19,0,26.14,15.16,3,0.3,20.37,58.91
2025-05-01,STORE_03,ITEM_DAIRY_01,Dairy,35,0,65.55,35.88,7,1.62,42.31,73.03
2025-05-01,STORE_03,ITEM_DAIRY_02,Dairy,27,0,40.32,20.23,7,0.52,28.41,66.69
2025-05-01,STORE_03,ITEM_MEAT_01,Meat,12,0,198.3,124.21,5,4.91,132.64,118.74
2025-05-01,STORE_03,ITEM_MEAT_02,Meat,22,0,130.92,63.71,5,1.39,66.99,102.47
2025-05-01,STORE_03,ITEM_PRODUCE_01,Produce,15,0,32.1,16.22,4,0.6,22.51,65.21
2025-05-01,STORE_03,ITEM_PRODUCE_02,Produce,14,0,23.85,13.99,4,0.52,19.41,57.23
